timestamp,cpu_percent,per_core_percent,ram_percent,cpu_temperature,fan_speed_rpm,battery_percent,battery_plugged,battery_time_left_sec,pid,process_name,process_cpu_percent,process_memory_percent,process_nice,process_status,process_threads,process_io_read_bytes,process_io_write_bytes,context_switch_rate,cpu_burst_estimate
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,1838,dconf-service,0,0.03818256087693969,0,sleeping,4,0,184320,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,1854,gvfsd-fuse,0,0.04305693035059156,0,sleeping,7,0,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,1880,at-spi2-registryd,0,0.048743694736518746,0,sleeping,4,0,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,1888,csd-printer,0,0.09342541491166094,0,sleeping,4,32768,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,1905,gvfs-udisks2-volume-monitor,0,0.064991592982025,0,sleeping,5,192512,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,1922,gvfs-mtp-volume-monitor,0,0.039807350701490316,0,sleeping,4,98304,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,1928,gvfs-afc-volume-monitor,0,0.049556089648794065,0,sleeping,5,98304,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,1930,cinnamon-launcher,0,0.24767889887993588,0,sleeping,7,761856,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,1936,gvfs-goa-volume-monitor,0,0.038994955789215004,0,sleeping,4,421888,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,1941,goa-daemon,0,0.1486682689463822,0,sleeping,5,3964928,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,1949,goa-identity-service,0,0.05524285403472125,0,sleeping,4,200704,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,1960,gvfs-gphoto2-volume-monitor,0,0.04224453543831625,0,sleeping,4,315392,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,1971,cinnamon,0,1.5185438024296192,0,sleeping,26,524910592,1086349312,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2005,xapp-sn-watcher,0,0.18903414115006179,0,sleeping,5,323584,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2028,agent,0,0.038994955789215004,0,sleeping,4,45056,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2039,blueman-applet,0,0.37012204456443065,0,sleeping,5,765952,16384,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2046,nemo-desktop,0,0.40553738527143257,0,sleeping,6,27353088,151552,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2047,evolution-alarm-notify,0,0.36763408514558754,0,sleeping,8,22339584,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2048,cinnamon-killer-daemon,0,0.23478212964756529,0,sleeping,5,32768,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2086,evolution-source-registry,0,0.2680903210508531,0,sleeping,5,3166208,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2118,evolution-calendar-factory,0,0.14948066385865752,0,sleeping,10,5074944,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2153,evolution-addressbook-factory,0,0.18603843491104657,0,sleeping,7,4976640,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2172,obexd,0,0.05118087947334469,0,sleeping,1,741376,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2182,blueman-tray,0,0.2554728125695772,0,sleeping,4,45056,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2225,gvfsd-trash,0,0.05280566929789531,0,sleeping,5,4198400,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2238,gvfsd-metadata,0,0.04061974561376563,0,sleeping,4,69632,798720,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2282,chrome,0,3.1412518650175385,0,sleeping,38,701894656,722231296,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2287,cat,0,0.011373528771854375,0,sleeping,1,0,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2288,cat,0,0.011373528771854375,0,sleeping,1,0,540672,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2290,chrome_crashpad_handler,0,0.02355945245598406,0,sleeping,3,2068480,4096,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2292,chrome_crashpad_handler,0,0.021122267719158126,0,sleeping,2,4096,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2298,chrome,0,0.405385061225381,0,sleeping,1,35119104,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2299,chrome,0,0.4037602714008303,0,sleeping,1,4460544,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2301,chrome,0,0.11325292823938027,0,sleeping,1,94806016,311934976,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2327,chrome,0,1.3989694262790968,0,sleeping,30,35725312,8192,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2329,chrome,0,0.9121163877571071,0,sleeping,17,86786048,615776256,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2342,chrome,0,0.3632166878100905,0,sleeping,9,4120576,688128,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2427,chrome,0,0.900920570372313,0,sleeping,21,2117632,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2433,chrome,0,0.9723605479705232,0,sleeping,24,3792896,3039232,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2455,chrome,0,0.9963008105416363,0,sleeping,25,2674688,3010560,0,0.1
